componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1115,1226,BRC0970F,Nome não encontrado
Energia,kcal,267,293,BRC0970F,Nome não encontrado
Umidade,g,"52,0","57,2",BRC0970F,Nome não encontrado
Carboidrato total,g,"0,44","0,48",BRC0970F,Nome não encontrado
Carboidrato disponível,g,"0,44","0,48",BRC0970F,Nome não encontrado
Proteína,g,"29,7","32,7",BRC0970F,Nome não encontrado
Lipídios,g,"16,3","17,9",BRC0970F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0970F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0970F,Nome não encontrado
Cinzas,g,"1,60","1,76",BRC0970F,Nome não encontrado
Colesterol,mg,"97,4",107,BRC0970F,Nome não encontrado
Ácidos graxos saturados,g,"8,76","9,64",BRC0970F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,58","6,13",BRC0970F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,22",BRC0970F,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,27",BRC0970F,Nome não encontrado
Cálcio,mg,"4,38","4,81",BRC0970F,Nome não encontrado
Ferro,mg,"2,78","3,06",BRC0970F,Nome não encontrado
Sódio,mg,230,253,BRC0970F,Nome não encontrado
Magnésio,mg,"23,5","25,8",BRC0970F,Nome não encontrado
Fósforo,mg,250,275,BRC0970F,Nome não encontrado
Potássio,mg,381,419,BRC0970F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0970F,Nome não encontrado
Zinco,mg,"6,65","7,32",BRC0970F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0970F,Nome não encontrado
Selênio,mcg,,,BRC0970F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0970F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0970F,Nome não encontrado
Vitamina D,mcg,"0,43","0,47",BRC0970F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,83",BRC0970F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0970F,Nome não encontrado
Riboflavina,mg,"0,19","0,20",BRC0970F,Nome não encontrado
Niacina,mg,"2,74","3,02",BRC0970F,Nome não encontrado
Vitamina B6,mg,"0,17","0,19",BRC0970F,Nome não encontrado
Vitamina B12,mcg,"1,11","1,22",BRC0970F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0970F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0970F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0970F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0970F,Nome não encontrado
Gordura de adição,g,-,-,BRC0970F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0970F,Nome não encontrado
Proteína animal,g,-,-,BRC0970F,Nome não encontrado
