componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,600,719,BRC0132F,Nome não encontrado
Energia,kcal,143,171,BRC0132F,Nome não encontrado
Umidade,g,"71,7","86,0",BRC0132F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0132F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0132F,Nome não encontrado
Proteína,g,"20,7","24,8",BRC0132F,Nome não encontrado
Lipídios,g,"6,70","8,04",BRC0132F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0132F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0132F,Nome não encontrado
Cinzas,g,"0,90","1,08",BRC0132F,Nome não encontrado
Colesterol,mg,"79,9","95,9",BRC0132F,Nome não encontrado
Ácidos graxos saturados,g,"2,20","2,64",BRC0132F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,20","3,84",BRC0132F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,90","1,08",BRC0132F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,04",BRC0132F,Nome não encontrado
Cálcio,mg,"8,42","10,1",BRC0132F,Nome não encontrado
Ferro,mg,"0,44","0,53",BRC0132F,Nome não encontrado
Sódio,mg,"62,3","74,8",BRC0132F,Nome não encontrado
Magnésio,mg,"28,3","33,9",BRC0132F,Nome não encontrado
Fósforo,mg,212,255,BRC0132F,Nome não encontrado
Potássio,mg,251,302,BRC0132F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0132F,Nome não encontrado
Zinco,mg,"0,60","0,72",BRC0132F,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0132F,Nome não encontrado
Selênio,mcg,,,BRC0132F,Nome não encontrado
Vitamina A (RE),mcg,"4,00","4,80",BRC0132F,Nome não encontrado
Vitamina A (RAE),mcg,"4,00","4,80",BRC0132F,Nome não encontrado
Vitamina D,mcg,"0,17","0,21",BRC0132F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,14",BRC0132F,Nome não encontrado
Tiamina,mg,"0,09","0,10",BRC0132F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0132F,Nome não encontrado
Niacina,mg,"2,58","3,10",BRC0132F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0132F,Nome não encontrado
Vitamina B12,mcg,"0,31","0,37",BRC0132F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0132F,Nome não encontrado
Equivalente de folato,mcg,"3,68","4,41",BRC0132F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0132F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0132F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0132F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0132F,Nome não encontrado
Proteína animal,g,"20,7","24,8",BRC0132F,Nome não encontrado
