componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (190 g),codigo_alimento,nome_alimento
Energia,kJ,994,1888,BRC0387A,Nome não encontrado
Energia,kcal,237,450,BRC0387A,Nome não encontrado
Umidade,g,"49,8","94,7",BRC0387A,Nome não encontrado
Carboidrato total,g,"25,9","49,3",BRC0387A,Nome não encontrado
Carboidrato disponível,g,"24,4","46,4",BRC0387A,Nome não encontrado
Proteína,g,"12,1","22,9",BRC0387A,Nome não encontrado
Lipídios,g,"9,78","18,6",BRC0387A,Nome não encontrado
Fibra alimentar,g,"1,51","2,87",BRC0387A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0387A,Nome não encontrado
Cinzas,g,"2,41","4,58",BRC0387A,Nome não encontrado
Colesterol,mg,"26,0","49,4",BRC0387A,Nome não encontrado
Ácidos graxos saturados,g,"4,05","7,70",BRC0387A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,10","5,88",BRC0387A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,03","1,95",BRC0387A,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,48",BRC0387A,Nome não encontrado
Cálcio,mg,141,269,BRC0387A,Nome não encontrado
Ferro,mg,"2,09","3,96",BRC0387A,Nome não encontrado
Sódio,mg,653,1240,BRC0387A,Nome não encontrado
Magnésio,mg,"21,1","40,2",BRC0387A,Nome não encontrado
Fósforo,mg,176,334,BRC0387A,Nome não encontrado
Potássio,mg,217,413,BRC0387A,Nome não encontrado
Manganês,mg,"0,27","0,51",BRC0387A,Nome não encontrado
Zinco,mg,"1,98","3,76",BRC0387A,Nome não encontrado
Cobre,mg,"0,11","0,21",BRC0387A,Nome não encontrado
Selênio,mcg,"2,94","5,58",BRC0387A,Nome não encontrado
Vitamina A (RE),mcg,"48,1","91,4",BRC0387A,Nome não encontrado
Vitamina A (RAE),mcg,"24,6","46,8",BRC0387A,Nome não encontrado
Vitamina D,mcg,"0,15","0,29",BRC0387A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,61",BRC0387A,Nome não encontrado
Tiamina,mg,"0,33","0,62",BRC0387A,Nome não encontrado
Riboflavina,mg,"0,36","0,69",BRC0387A,Nome não encontrado
Niacina,mg,"3,03","5,76",BRC0387A,Nome não encontrado
Vitamina B6,mg,"0,26","0,49",BRC0387A,Nome não encontrado
Vitamina B12,mcg,"0,41","0,77",BRC0387A,Nome não encontrado
Vitamina C,mg,"4,49","8,53",BRC0387A,Nome não encontrado
Equivalente de folato,mcg,"65,7",124,BRC0387A,Nome não encontrado
Sal de adição,g,,,BRC0387A,Nome não encontrado
Açúcar de adição,g,,,BRC0387A,Nome não encontrado
Gordura de adição,g,-,-,BRC0387A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0387A,Nome não encontrado
Proteína animal,g,-,-,BRC0387A,Nome não encontrado
