componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (185 g),codigo_alimento,nome_alimento
Energia,kJ,654,1210,BRC0389A,Nome não encontrado
Energia,kcal,156,288,BRC0389A,Nome não encontrado
Umidade,g,"65,7",121,BRC0389A,Nome não encontrado
Carboidrato total,g,"15,2","28,1",BRC0389A,Nome não encontrado
Carboidrato disponível,g,"13,3","24,6",BRC0389A,Nome não encontrado
Proteína,g,"11,6","21,4",BRC0389A,Nome não encontrado
Lipídios,g,"5,86","10,8",BRC0389A,Nome não encontrado
Fibra alimentar,g,"1,88","3,47",BRC0389A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0389A,Nome não encontrado
Cinzas,g,"1,71","3,16",BRC0389A,Nome não encontrado
Colesterol,mg,"25,3","46,9",BRC0389A,Nome não encontrado
Ácidos graxos saturados,g,"3,39","6,28",BRC0389A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,94","3,58",BRC0389A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,34","0,62",BRC0389A,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,43",BRC0389A,Nome não encontrado
Cálcio,mg,203,376,BRC0389A,Nome não encontrado
Ferro,mg,"1,32","2,45",BRC0389A,Nome não encontrado
Sódio,mg,202,374,BRC0389A,Nome não encontrado
Magnésio,mg,"27,3","50,5",BRC0389A,Nome não encontrado
Fósforo,mg,124,230,BRC0389A,Nome não encontrado
Potássio,mg,167,309,BRC0389A,Nome não encontrado
Manganês,mg,"0,45","0,84",BRC0389A,Nome não encontrado
Zinco,mg,"0,97","1,80",BRC0389A,Nome não encontrado
Cobre,mg,"0,06","0,11",BRC0389A,Nome não encontrado
Selênio,mcg,"4,22","7,81",BRC0389A,Nome não encontrado
Vitamina A (RE),mcg,"47,7","88,2",BRC0389A,Nome não encontrado
Vitamina A (RAE),mcg,193,358,BRC0389A,Nome não encontrado
Vitamina D,mcg,"0,65","1,20",BRC0389A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,72","1,33",BRC0389A,Nome não encontrado
Tiamina,mg,"0,04","0,08",BRC0389A,Nome não encontrado
Riboflavina,mg,"0,09","0,16",BRC0389A,Nome não encontrado
Niacina,mg,"0,51","0,95",BRC0389A,Nome não encontrado
Vitamina B6,mg,"0,05","0,09",BRC0389A,Nome não encontrado
Vitamina B12,mcg,"0,64","1,18",BRC0389A,Nome não encontrado
Vitamina C,mg,"4,07","7,52",BRC0389A,Nome não encontrado
Equivalente de folato,mcg,"31,4","58,1",BRC0389A,Nome não encontrado
Sal de adição,g,,,BRC0389A,Nome não encontrado
Açúcar de adição,g,,,BRC0389A,Nome não encontrado
Gordura de adição,g,-,-,BRC0389A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0389A,Nome não encontrado
Proteína animal,g,-,-,BRC0389A,Nome não encontrado
