componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,406,BRC1171A,Nome não encontrado
Energia,kcal,97,BRC1171A,Nome não encontrado
Umidade,g,"77,8",BRC1171A,Nome não encontrado
Carboidrato total,g,"13,7",BRC1171A,Nome não encontrado
Carboidrato disponível,g,"9,67",BRC1171A,Nome não encontrado
Proteína,g,"3,49",BRC1171A,Nome não encontrado
Lipídios,g,"4,06",BRC1171A,Nome não encontrado
Fibra alimentar,g,"4,02",BRC1171A,Nome não encontrado
Álcool,g,"0,00",BRC1171A,Nome não encontrado
Cinzas,g,"0,92",BRC1171A,Nome não encontrado
Colesterol,mg,"0,00",BRC1171A,Nome não encontrado
Ácidos graxos saturados,g,"0,45",BRC1171A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,41",BRC1171A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,08",BRC1171A,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1171A,Nome não encontrado
Cálcio,mg,"80,1",BRC1171A,Nome não encontrado
Ferro,mg,"1,23",BRC1171A,Nome não encontrado
Sódio,mg,"42,1",BRC1171A,Nome não encontrado
Magnésio,mg,"47,8",BRC1171A,Nome não encontrado
Fósforo,mg,128,BRC1171A,Nome não encontrado
Potássio,mg,154,BRC1171A,Nome não encontrado
Manganês,mg,"0,25",BRC1171A,Nome não encontrado
Zinco,mg,"0,67",BRC1171A,Nome não encontrado
Cobre,mg,"0,07",BRC1171A,Nome não encontrado
Selênio,mcg,"0,17",BRC1171A,Nome não encontrado
Vitamina A (RE),mcg,"2,23",BRC1171A,Nome não encontrado
Vitamina A (RAE),mcg,"1,12",BRC1171A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1171A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15",BRC1171A,Nome não encontrado
Tiamina,mg,"0,06",BRC1171A,Nome não encontrado
Riboflavina,mg,"0,03",BRC1171A,Nome não encontrado
Niacina,mg,"0,88",BRC1171A,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1171A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1171A,Nome não encontrado
Vitamina C,mg,"17,6",BRC1171A,Nome não encontrado
Equivalente de folato,mcg,"22,7",BRC1171A,Nome não encontrado
Sal de adição,g,"5,00",BRC1171A,Nome não encontrado
Açúcar de adição,g,,BRC1171A,Nome não encontrado
Gordura de adição,g,-,BRC1171A,Nome não encontrado
Proteína vegetal,g,-,BRC1171A,Nome não encontrado
Proteína animal,g,-,BRC1171A,Nome não encontrado
