componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,175,BRC1069B,Nome não encontrado
Energia,kcal,42,BRC1069B,Nome não encontrado
Umidade,g,"91,6",BRC1069B,Nome não encontrado
Carboidrato total,g,"3,99",BRC1069B,Nome não encontrado
Carboidrato disponível,g,"2,28",BRC1069B,Nome não encontrado
Proteína,g,"1,05",BRC1069B,Nome não encontrado
Lipídios,g,"2,83",BRC1069B,Nome não encontrado
Fibra alimentar,g,"1,70",BRC1069B,Nome não encontrado
Álcool,g,"0,00",BRC1069B,Nome não encontrado
Cinzas,g,"0,76",BRC1069B,Nome não encontrado
Colesterol,mg,"0,00",BRC1069B,Nome não encontrado
Ácidos graxos saturados,g,"0,43",BRC1069B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,98",BRC1069B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35",BRC1069B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1069B,Nome não encontrado
Cálcio,mg,"21,9",BRC1069B,Nome não encontrado
Ferro,mg,"0,23",BRC1069B,Nome não encontrado
Sódio,mg,"3,18",BRC1069B,Nome não encontrado
Magnésio,mg,"10,3",BRC1069B,Nome não encontrado
Fósforo,mg,"18,7",BRC1069B,Nome não encontrado
Potássio,mg,193,BRC1069B,Nome não encontrado
Manganês,mg,"0,11",BRC1069B,Nome não encontrado
Zinco,mg,"0,16",BRC1069B,Nome não encontrado
Cobre,mg,"0,06",BRC1069B,Nome não encontrado
Selênio,mcg,"0,10",BRC1069B,Nome não encontrado
Vitamina A (RE),mcg,"97,8",BRC1069B,Nome não encontrado
Vitamina A (RAE),mcg,"48,9",BRC1069B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1069B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82",BRC1069B,Nome não encontrado
Tiamina,mg,"0,04",BRC1069B,Nome não encontrado
Riboflavina,mg,"0,03",BRC1069B,Nome não encontrado
Niacina,mg,traços,BRC1069B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1069B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1069B,Nome não encontrado
Vitamina C,mg,"18,1",BRC1069B,Nome não encontrado
Equivalente de folato,mcg,"23,5",BRC1069B,Nome não encontrado
Sal de adição,g,"0,00",BRC1069B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1069B,Nome não encontrado
Gordura de adição,g,-,BRC1069B,Nome não encontrado
Proteína vegetal,g,-,BRC1069B,Nome não encontrado
Proteína animal,g,-,BRC1069B,Nome não encontrado
