componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,137,BRC0970B,Nome não encontrado
Energia,kcal,33,BRC0970B,Nome não encontrado
Umidade,g,"92,5",BRC0970B,Nome não encontrado
Carboidrato total,g,"4,55",BRC0970B,Nome não encontrado
Carboidrato disponível,g,"3,75",BRC0970B,Nome não encontrado
Proteína,g,"1,06",BRC0970B,Nome não encontrado
Lipídios,g,"1,31",BRC0970B,Nome não encontrado
Fibra alimentar,g,"0,80",BRC0970B,Nome não encontrado
Álcool,g,"0,00",BRC0970B,Nome não encontrado
Cinzas,g,"0,61",BRC0970B,Nome não encontrado
Colesterol,mg,"0,00",BRC0970B,Nome não encontrado
Ácidos graxos saturados,g,"0,20",BRC0970B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,30",BRC0970B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,76",BRC0970B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0970B,Nome não encontrado
Cálcio,mg,"11,3",BRC0970B,Nome não encontrado
Ferro,mg,"0,67",BRC0970B,Nome não encontrado
Sódio,mg,234,BRC0970B,Nome não encontrado
Magnésio,mg,"9,37",BRC0970B,Nome não encontrado
Fósforo,mg,"30,3",BRC0970B,Nome não encontrado
Potássio,mg,222,BRC0970B,Nome não encontrado
Manganês,mg,"0,11",BRC0970B,Nome não encontrado
Zinco,mg,"0,15",BRC0970B,Nome não encontrado
Cobre,mg,"0,08",BRC0970B,Nome não encontrado
Selênio,mcg,"0,03",BRC0970B,Nome não encontrado
Vitamina A (RE),mcg,,BRC0970B,Nome não encontrado
Vitamina A (RAE),mcg,"22,8",BRC0970B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0970B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69",BRC0970B,Nome não encontrado
Tiamina,mg,"0,04",BRC0970B,Nome não encontrado
Riboflavina,mg,"0,02",BRC0970B,Nome não encontrado
Niacina,mg,"0,51",BRC0970B,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0970B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0970B,Nome não encontrado
Vitamina C,mg,"22,1",BRC0970B,Nome não encontrado
Equivalente de folato,mcg,"13,0",BRC0970B,Nome não encontrado
Sal de adição,g,"0,00",BRC0970B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0970B,Nome não encontrado
Gordura de adição,g,-,BRC0970B,Nome não encontrado
Proteína vegetal,g,-,BRC0970B,Nome não encontrado
Proteína animal,g,-,BRC0970B,Nome não encontrado
