componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,402,441,BRC0586F,Nome não encontrado
Energia,kcal,96,105,BRC0586F,Nome não encontrado
Umidade,g,"76,6","84,3",BRC0586F,Nome não encontrado
Carboidrato total,g,"4,05","4,45",BRC0586F,Nome não encontrado
Carboidrato disponível,g,"2,72","2,99",BRC0586F,Nome não encontrado
Proteína,g,"14,3","15,7",BRC0586F,Nome não encontrado
Lipídios,g,"2,86","3,15",BRC0586F,Nome não encontrado
Fibra alimentar,g,"1,33","1,46",BRC0586F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0586F,Nome não encontrado
Cinzas,g,"2,21","2,43",BRC0586F,Nome não encontrado
Colesterol,mg,"37,5","41,3",BRC0586F,Nome não encontrado
Ácidos graxos saturados,g,"0,70","0,76",BRC0586F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,98","1,08",BRC0586F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,89","0,97",BRC0586F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0586F,Nome não encontrado
Cálcio,mg,"20,1","22,1",BRC0586F,Nome não encontrado
Ferro,mg,"2,12","2,33",BRC0586F,Nome não encontrado
Sódio,mg,224,246,BRC0586F,Nome não encontrado
Magnésio,mg,"6,35","6,99",BRC0586F,Nome não encontrado
Fósforo,mg,117,128,BRC0586F,Nome não encontrado
Potássio,mg,288,317,BRC0586F,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0586F,Nome não encontrado
Zinco,mg,"2,77","3,04",BRC0586F,Nome não encontrado
Cobre,mg,"0,18","0,20",BRC0586F,Nome não encontrado
Selênio,mcg,"6,09","6,69",BRC0586F,Nome não encontrado
Vitamina A (RE),mcg,"73,7","81,1",BRC0586F,Nome não encontrado
Vitamina A (RAE),mcg,"37,5","41,3",BRC0586F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0586F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,54",BRC0586F,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0586F,Nome não encontrado
Riboflavina,mg,"0,31","0,34",BRC0586F,Nome não encontrado
Niacina,mg,"2,19","2,40",BRC0586F,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0586F,Nome não encontrado
Vitamina B12,mcg,"0,60","0,65",BRC0586F,Nome não encontrado
Vitamina C,mg,"2,05","2,26",BRC0586F,Nome não encontrado
Equivalente de folato,mcg,"10,9","12,0",BRC0586F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0586F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0586F,Nome não encontrado
Gordura de adição,g,-,-,BRC0586F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0586F,Nome não encontrado
Proteína animal,g,-,-,BRC0586F,Nome não encontrado
