componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,647,BRC0470E,Nome não encontrado
Energia,kcal,155,BRC0470E,Nome não encontrado
Umidade,g,"70,9",BRC0470E,Nome não encontrado
Carboidrato total,g,"9,73",BRC0470E,Nome não encontrado
Carboidrato disponível,g,"8,39",BRC0470E,Nome não encontrado
Proteína,g,"8,90",BRC0470E,Nome não encontrado
Lipídios,g,"9,18",BRC0470E,Nome não encontrado
Fibra alimentar,g,"1,34",BRC0470E,Nome não encontrado
Álcool,g,"0,00",BRC0470E,Nome não encontrado
Cinzas,g,"1,29",BRC0470E,Nome não encontrado
Colesterol,mg,"17,2",BRC0470E,Nome não encontrado
Ácidos graxos saturados,g,"1,72",BRC0470E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,08",BRC0470E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,33",BRC0470E,Nome não encontrado
Ácidos graxos trans,g,,BRC0470E,Nome não encontrado
Cálcio,mg,"22,6",BRC0470E,Nome não encontrado
Ferro,mg,"0,44",BRC0470E,Nome não encontrado
Sódio,mg,193,BRC0470E,Nome não encontrado
Magnésio,mg,"29,8",BRC0470E,Nome não encontrado
Fósforo,mg,120,BRC0470E,Nome não encontrado
Potássio,mg,215,BRC0470E,Nome não encontrado
Manganês,mg,"0,34",BRC0470E,Nome não encontrado
Zinco,mg,"0,46",BRC0470E,Nome não encontrado
Cobre,mg,"0,11",BRC0470E,Nome não encontrado
Selênio,mcg,"8,06",BRC0470E,Nome não encontrado
Vitamina A (RE),mcg,"4,52",BRC0470E,Nome não encontrado
Vitamina A (RAE),mcg,"2,26",BRC0470E,Nome não encontrado
Vitamina D,mcg,"2,58",BRC0470E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,19",BRC0470E,Nome não encontrado
Tiamina,mg,"0,11",BRC0470E,Nome não encontrado
Riboflavina,mg,"0,02",BRC0470E,Nome não encontrado
Niacina,mg,"1,54",BRC0470E,Nome não encontrado
Vitamina B6,mg,"0,04",BRC0470E,Nome não encontrado
Vitamina B12,mcg,"0,92",BRC0470E,Nome não encontrado
Vitamina C,mg,"2,23",BRC0470E,Nome não encontrado
Equivalente de folato,mcg,"19,8",BRC0470E,Nome não encontrado
Sal de adição,g,,BRC0470E,Nome não encontrado
Açúcar de adição,g,"0,13",BRC0470E,Nome não encontrado
Gordura de adição,g,-,BRC0470E,Nome não encontrado
Proteína vegetal,g,-,BRC0470E,Nome não encontrado
Proteína animal,g,-,BRC0470E,Nome não encontrado
