componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,639,767,BRC0145F,Nome não encontrado
Energia,kcal,153,183,BRC0145F,Nome não encontrado
Umidade,g,"71,0","85,2",BRC0145F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0145F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0145F,Nome não encontrado
Proteína,g,"20,6","24,7",BRC0145F,Nome não encontrado
Lipídios,g,"7,83","9,40",BRC0145F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0145F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0145F,Nome não encontrado
Cinzas,g,"0,70","0,84",BRC0145F,Nome não encontrado
Colesterol,mg,"42,1","50,6",BRC0145F,Nome não encontrado
Ácidos graxos saturados,g,"3,41","4,09",BRC0145F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,21","3,86",BRC0145F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,62","0,74",BRC0145F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0145F,Nome não encontrado
Cálcio,mg,"9,31","11,2",BRC0145F,Nome não encontrado
Ferro,mg,"3,62","4,34",BRC0145F,Nome não encontrado
Sódio,mg,"62,2","74,7",BRC0145F,Nome não encontrado
Magnésio,mg,"22,0","26,4",BRC0145F,Nome não encontrado
Fósforo,mg,170,204,BRC0145F,Nome não encontrado
Potássio,mg,214,256,BRC0145F,Nome não encontrado
Manganês,mg,,,BRC0145F,Nome não encontrado
Zinco,mg,"5,22","6,27",BRC0145F,Nome não encontrado
Cobre,mg,,,BRC0145F,Nome não encontrado
Selênio,mcg,,,BRC0145F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0145F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0145F,Nome não encontrado
Vitamina D,mcg,,,BRC0145F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,18",BRC0145F,Nome não encontrado
Tiamina,mg,"0,10","0,12",BRC0145F,Nome não encontrado
Riboflavina,mg,"0,19","0,23",BRC0145F,Nome não encontrado
Niacina,mg,"5,47","6,57",BRC0145F,Nome não encontrado
Vitamina B6,mg,"0,15","0,18",BRC0145F,Nome não encontrado
Vitamina B12,mcg,"2,34","2,81",BRC0145F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0145F,Nome não encontrado
Equivalente de folato,mcg,"19,0","22,8",BRC0145F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0145F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0145F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0145F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0145F,Nome não encontrado
Proteína animal,g,"20,6","24,7",BRC0145F,Nome não encontrado
