componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,400,BRC0505E,Nome não encontrado
Energia,kcal,94,BRC0505E,Nome não encontrado
Umidade,g,"75,0",BRC0505E,Nome não encontrado
Carboidrato total,g,"0,41",BRC0505E,Nome não encontrado
Carboidrato disponível,g,"0,41",BRC0505E,Nome não encontrado
Proteína,g,"21,7",BRC0505E,Nome não encontrado
Lipídios,g,"0,65",BRC0505E,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0505E,Nome não encontrado
Álcool,g,"0,00",BRC0505E,Nome não encontrado
Cinzas,g,"2,28",BRC0505E,Nome não encontrado
Colesterol,mg,"10,4",BRC0505E,Nome não encontrado
Ácidos graxos saturados,g,"0,27",BRC0505E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,22",BRC0505E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07",BRC0505E,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0505E,Nome não encontrado
Cálcio,mg,191,BRC0505E,Nome não encontrado
Ferro,mg,"0,38",BRC0505E,Nome não encontrado
Sódio,mg,"43,4",BRC0505E,Nome não encontrado
Magnésio,mg,"25,9",BRC0505E,Nome não encontrado
Fósforo,mg,235,BRC0505E,Nome não encontrado
Potássio,mg,266,BRC0505E,Nome não encontrado
Manganês,mg,"0,09",BRC0505E,Nome não encontrado
Zinco,mg,"1,08",BRC0505E,Nome não encontrado
Cobre,mg,"0,06",BRC0505E,Nome não encontrado
Selênio,mcg,,BRC0505E,Nome não encontrado
Vitamina A (RE),mcg,"0,55",BRC0505E,Nome não encontrado
Vitamina A (RAE),mcg,"0,55",BRC0505E,Nome não encontrado
Vitamina D,mcg,"0,67",BRC0505E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC0505E,Nome não encontrado
Tiamina,mg,"0,03",BRC0505E,Nome não encontrado
Riboflavina,mg,"0,06",BRC0505E,Nome não encontrado
Niacina,mg,"2,48",BRC0505E,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0505E,Nome não encontrado
Vitamina B12,mcg,,BRC0505E,Nome não encontrado
Vitamina C,mg,,BRC0505E,Nome não encontrado
Equivalente de folato,mcg,,BRC0505E,Nome não encontrado
Sal de adição,g,"0,00",BRC0505E,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0505E,Nome não encontrado
Gordura de adição,g,"0,00",BRC0505E,Nome não encontrado
Proteína vegetal,g,"0,00",BRC0505E,Nome não encontrado
Proteína animal,g,"21,7",BRC0505E,Nome não encontrado
