componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,225,202,BRC0410B,Nome não encontrado
Energia,kcal,54,48,BRC0410B,Nome não encontrado
Umidade,g,"89,6","80,6",BRC0410B,Nome não encontrado
Carboidrato total,g,"4,87","4,38",BRC0410B,Nome não encontrado
Carboidrato disponível,g,"3,26","2,94",BRC0410B,Nome não encontrado
Proteína,g,"1,19","1,07",BRC0410B,Nome não encontrado
Lipídios,g,"3,69","3,32",BRC0410B,Nome não encontrado
Fibra alimentar,g,"1,61","1,45",BRC0410B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0410B,Nome não encontrado
Cinzas,g,"0,64","0,58",BRC0410B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0410B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,50",BRC0410B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,60","2,34",BRC0410B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,41",BRC0410B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0410B,Nome não encontrado
Cálcio,mg,"16,1","14,5",BRC0410B,Nome não encontrado
Ferro,mg,"0,42","0,38",BRC0410B,Nome não encontrado
Sódio,mg,"59,0","53,1",BRC0410B,Nome não encontrado
Magnésio,mg,"10,3","9,25",BRC0410B,Nome não encontrado
Fósforo,mg,"25,2","22,7",BRC0410B,Nome não encontrado
Potássio,mg,205,185,BRC0410B,Nome não encontrado
Manganês,mg,"0,16","0,14",BRC0410B,Nome não encontrado
Zinco,mg,"0,23","0,21",BRC0410B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0410B,Nome não encontrado
Selênio,mcg,"0,18","0,16",BRC0410B,Nome não encontrado
Vitamina A (RE),mcg,116,104,BRC0410B,Nome não encontrado
Vitamina A (RAE),mcg,"58,2","52,4",BRC0410B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0410B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","0,90",BRC0410B,Nome não encontrado
Tiamina,mg,"0,08","0,07",BRC0410B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0410B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0410B,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0410B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0410B,Nome não encontrado
Vitamina C,mg,"14,3","12,9",BRC0410B,Nome não encontrado
Equivalente de folato,mcg,"20,9","18,8",BRC0410B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0410B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0410B,Nome não encontrado
Gordura de adição,g,-,-,BRC0410B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0410B,Nome não encontrado
Proteína animal,g,-,-,BRC0410B,Nome não encontrado
