componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,1870,841,BRC0478A,Nome não encontrado
Energia,kcal,447,201,BRC0478A,Nome não encontrado
Umidade,g,"14,9","6,71",BRC0478A,Nome não encontrado
Carboidrato total,g,"54,8","24,7",BRC0478A,Nome não encontrado
Carboidrato disponível,g,"53,8","24,2",BRC0478A,Nome não encontrado
Proteína,g,"8,61","3,87",BRC0478A,Nome não encontrado
Lipídios,g,"21,7","9,74",BRC0478A,Nome não encontrado
Fibra alimentar,g,"0,96","0,43",BRC0478A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0478A,Nome não encontrado
Cinzas,g,"2,22","1,00",BRC0478A,Nome não encontrado
Colesterol,mg,"5,03","2,26",BRC0478A,Nome não encontrado
Ácidos graxos saturados,g,"5,71","2,57",BRC0478A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,80","3,06",BRC0478A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,15","1,42",BRC0478A,Nome não encontrado
Ácidos graxos trans,g,"15,9","7,15",BRC0478A,Nome não encontrado
Cálcio,mg,"4,34","1,95",BRC0478A,Nome não encontrado
Ferro,mg,907,408,BRC0478A,Nome não encontrado
Sódio,mg,"26,3","11,9",BRC0478A,Nome não encontrado
Magnésio,mg,"95,8","43,1",BRC0478A,Nome não encontrado
Fósforo,mg,161,"72,7",BRC0478A,Nome não encontrado
Potássio,mg,"0,12","0,05",BRC0478A,Nome não encontrado
Manganês,mg,"0,21","0,09",BRC0478A,Nome não encontrado
Zinco,mg,"0,13","0,06",BRC0478A,Nome não encontrado
Cobre,mg,"7,27","3,27",BRC0478A,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina D,mcg,"1,61","0,73",BRC0478A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,14",BRC0478A,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0478A,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0478A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0478A,Nome não encontrado
Vitamina C,mg,125,"56,6",BRC0478A,Nome não encontrado
Equivalente de folato,mcg,111,"50,4",BRC0478A,Nome não encontrado
Sal de adição,g,,,BRC0478A,Nome não encontrado
Açúcar de adição,g,,,BRC0478A,Nome não encontrado
Gordura de adição,g,-,-,BRC0478A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0478A,Nome não encontrado
Proteína animal,g,-,-,BRC0478A,Nome não encontrado
