componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,471,235,BRC0296E,Nome não encontrado
Energia,kcal,112,56,BRC0296E,Nome não encontrado
Umidade,g,"74,8","37,4",BRC0296E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0296E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0296E,Nome não encontrado
Proteína,g,"18,3","9,14",BRC0296E,Nome não encontrado
Lipídios,g,"4,32","2,16",BRC0296E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0296E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0296E,Nome não encontrado
Cinzas,g,"2,62","1,31",BRC0296E,Nome não encontrado
Colesterol,mg,"23,0","11,5",BRC0296E,Nome não encontrado
Ácidos graxos saturados,g,"0,93","0,46",BRC0296E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,02","1,01",BRC0296E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,00","0,50",BRC0296E,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0296E,Nome não encontrado
Cálcio,mg,"11,0","5,50",BRC0296E,Nome não encontrado
Ferro,mg,"0,85","0,43",BRC0296E,Nome não encontrado
Sódio,mg,672,336,BRC0296E,Nome não encontrado
Magnésio,mg,"18,0","9,00",BRC0296E,Nome não encontrado
Fósforo,mg,164,"82,0",BRC0296E,Nome não encontrado
Potássio,mg,175,"87,5",BRC0296E,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0296E,Nome não encontrado
Zinco,mg,"0,31","0,16",BRC0296E,Nome não encontrado
Cobre,mg,"0,23","0,12",BRC0296E,Nome não encontrado
Selênio,mcg,"32,4","16,2",BRC0296E,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0296E,Nome não encontrado
Vitamina A (RAE),mcg,"26,0","13,0",BRC0296E,Nome não encontrado
Vitamina D,mcg,"17,1","8,55",BRC0296E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,35","0,68",BRC0296E,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0296E,Nome não encontrado
Riboflavina,mg,"0,10","0,05",BRC0296E,Nome não encontrado
Niacina,mg,"4,72","2,36",BRC0296E,Nome não encontrado
Vitamina B6,mg,"0,28","0,14",BRC0296E,Nome não encontrado
Vitamina B12,mcg,"3,26","1,63",BRC0296E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0296E,Nome não encontrado
Equivalente de folato,mcg,"2,00","1,00",BRC0296E,Nome não encontrado
Sal de adição,g,,traços,BRC0296E,Nome não encontrado
Açúcar de adição,g,,traços,BRC0296E,Nome não encontrado
Gordura de adição,g,,traços,BRC0296E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0296E,Nome não encontrado
Proteína animal,g,"18,3","9,14",BRC0296E,Nome não encontrado
