componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,491,589,BRC0138F,Nome não encontrado
Energia,kcal,116,139,BRC0138F,Nome não encontrado
Umidade,g,"73,9","88,7",BRC0138F,Nome não encontrado
Carboidrato total,g,"0,04","0,05",BRC0138F,Nome não encontrado
Carboidrato disponível,g,"0,04","0,05",BRC0138F,Nome não encontrado
Proteína,g,"23,1","27,7",BRC0138F,Nome não encontrado
Lipídios,g,"2,66","3,19",BRC0138F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0138F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0138F,Nome não encontrado
Cinzas,g,"0,35","0,42",BRC0138F,Nome não encontrado
Colesterol,mg,"18,7","22,5",BRC0138F,Nome não encontrado
Ácidos graxos saturados,g,"0,54","0,65",BRC0138F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,61","0,73",BRC0138F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,17",BRC0138F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0138F,Nome não encontrado
Cálcio,mg,"5,30","6,36",BRC0138F,Nome não encontrado
Ferro,mg,"3,10","3,72",BRC0138F,Nome não encontrado
Sódio,mg,"64,6","77,5",BRC0138F,Nome não encontrado
Magnésio,mg,"23,0","27,5",BRC0138F,Nome não encontrado
Fósforo,mg,166,200,BRC0138F,Nome não encontrado
Potássio,mg,247,296,BRC0138F,Nome não encontrado
Manganês,mg,,,BRC0138F,Nome não encontrado
Zinco,mg,"3,59","4,30",BRC0138F,Nome não encontrado
Cobre,mg,,,BRC0138F,Nome não encontrado
Selênio,mcg,,,BRC0138F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0138F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0138F,Nome não encontrado
Vitamina D,mcg,,,BRC0138F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,07",BRC0138F,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0138F,Nome não encontrado
Riboflavina,mg,"0,20","0,24",BRC0138F,Nome não encontrado
Niacina,mg,"5,30","6,36",BRC0138F,Nome não encontrado
Vitamina B6,mg,"0,14","0,17",BRC0138F,Nome não encontrado
Vitamina B12,mcg,"2,31","2,78",BRC0138F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0138F,Nome não encontrado
Equivalente de folato,mcg,"20,3","24,4",BRC0138F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0138F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0138F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0138F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0138F,Nome não encontrado
Proteína animal,g,"23,1","27,7",BRC0138F,Nome não encontrado
