componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1391,695,BRC0122K,Nome não encontrado
Energia,kcal,330,164,BRC0122K,Nome não encontrado
Umidade,g,"25,3","12,7",BRC0122K,Nome não encontrado
Carboidrato total,g,"59,6","29,8",BRC0122K,Nome não encontrado
Carboidrato disponível,g,"58,9","29,5",BRC0122K,Nome não encontrado
Proteína,g,"6,68","3,34",BRC0122K,Nome não encontrado
Lipídios,g,"7,33","3,67",BRC0122K,Nome não encontrado
Fibra alimentar,g,"0,65","0,33",BRC0122K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0122K,Nome não encontrado
Cinzas,g,"1,13","0,56",BRC0122K,Nome não encontrado
Colesterol,mg,"38,2","19,1",BRC0122K,Nome não encontrado
Ácidos graxos saturados,g,"4,38","2,19",BRC0122K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,50","0,75",BRC0122K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,29","0,15",BRC0122K,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,08",BRC0122K,Nome não encontrado
Cálcio,mg,138,"69,0",BRC0122K,Nome não encontrado
Ferro,mg,"1,32","0,66",BRC0122K,Nome não encontrado
Sódio,mg,"62,4","31,2",BRC0122K,Nome não encontrado
Magnésio,mg,"23,3","11,7",BRC0122K,Nome não encontrado
Fósforo,mg,131,"65,6",BRC0122K,Nome não encontrado
Potássio,mg,240,120,BRC0122K,Nome não encontrado
Manganês,mg,"0,51","0,25",BRC0122K,Nome não encontrado
Zinco,mg,"0,77","0,39",BRC0122K,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0122K,Nome não encontrado
Selênio,mcg,"10,3","5,13",BRC0122K,Nome não encontrado
Vitamina A (RE),mcg,"48,7","24,3",BRC0122K,Nome não encontrado
Vitamina A (RAE),mcg,"48,0","24,0",BRC0122K,Nome não encontrado
Vitamina D,mcg,"0,26","0,13",BRC0122K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,09",BRC0122K,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0122K,Nome não encontrado
Riboflavina,mg,"0,19","0,09",BRC0122K,Nome não encontrado
Niacina,mg,"0,12","0,06",BRC0122K,Nome não encontrado
Vitamina B6,mg,"0,21","0,11",BRC0122K,Nome não encontrado
Vitamina B12,mcg,"0,29","0,15",BRC0122K,Nome não encontrado
Vitamina C,mg,"0,87","0,43",BRC0122K,Nome não encontrado
Equivalente de folato,mcg,"5,04","2,52",BRC0122K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0122K,Nome não encontrado
Açúcar de adição,g,"20,0","10,00",BRC0122K,Nome não encontrado
Gordura de adição,g,-,-,BRC0122K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0122K,Nome não encontrado
Proteína animal,g,-,-,BRC0122K,Nome não encontrado
