componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,616,308,BRC0570A,Nome não encontrado
Energia,kcal,147,73,BRC0570A,Nome não encontrado
Umidade,g,"67,7","33,8",BRC0570A,Nome não encontrado
Carboidrato total,g,"15,3","7,63",BRC0570A,Nome não encontrado
Carboidrato disponível,g,"14,6","7,30",BRC0570A,Nome não encontrado
Proteína,g,"9,83","4,91",BRC0570A,Nome não encontrado
Lipídios,g,"5,29","2,65",BRC0570A,Nome não encontrado
Fibra alimentar,g,"0,66","0,33",BRC0570A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0570A,Nome não encontrado
Cinzas,g,"1,96","0,98",BRC0570A,Nome não encontrado
Colesterol,mg,"36,5","18,3",BRC0570A,Nome não encontrado
Ácidos graxos saturados,g,"2,92","1,46",BRC0570A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,59","0,79",BRC0570A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,16","0,08",BRC0570A,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,07",BRC0570A,Nome não encontrado
Cálcio,mg,154,"77,4",BRC0570A,Nome não encontrado
Ferro,mg,"0,87","0,43",BRC0570A,Nome não encontrado
Sódio,mg,438,219,BRC0570A,Nome não encontrado
Magnésio,mg,"8,45","4,23",BRC0570A,Nome não encontrado
Fósforo,mg,113,"56,6",BRC0570A,Nome não encontrado
Potássio,mg,"88,5","44,3",BRC0570A,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0570A,Nome não encontrado
Zinco,mg,"0,44","0,22",BRC0570A,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0570A,Nome não encontrado
Selênio,mcg,"9,39","4,70",BRC0570A,Nome não encontrado
Vitamina A (RE),mcg,"36,1","18,0",BRC0570A,Nome não encontrado
Vitamina A (RAE),mcg,"35,0","17,5",BRC0570A,Nome não encontrado
Vitamina D,mcg,"0,11","0,05",BRC0570A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,04",BRC0570A,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0570A,Nome não encontrado
Riboflavina,mg,"0,09","0,04",BRC0570A,Nome não encontrado
Niacina,mg,"1,58","0,79",BRC0570A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0570A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,10",BRC0570A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0570A,Nome não encontrado
Equivalente de folato,mcg,"42,2","21,1",BRC0570A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0570A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0570A,Nome não encontrado
Gordura de adição,g,-,-,BRC0570A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0570A,Nome não encontrado
Proteína animal,g,-,-,BRC0570A,Nome não encontrado
