componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,607,728,BRC0143F,Nome não encontrado
Energia,kcal,145,174,BRC0143F,Nome não encontrado
Umidade,g,"72,6","87,1",BRC0143F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0143F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0143F,Nome não encontrado
Proteína,g,"19,4","23,3",BRC0143F,Nome não encontrado
Lipídios,g,"7,50","9,00",BRC0143F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0143F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0143F,Nome não encontrado
Cinzas,g,"0,53","0,64",BRC0143F,Nome não encontrado
Colesterol,mg,"64,0","76,8",BRC0143F,Nome não encontrado
Ácidos graxos saturados,g,"2,98","3,58",BRC0143F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,11","3,73",BRC0143F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,49",BRC0143F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0143F,Nome não encontrado
Cálcio,mg,"7,35","8,82",BRC0143F,Nome não encontrado
Ferro,mg,"3,70","4,44",BRC0143F,Nome não encontrado
Sódio,mg,"47,9","57,5",BRC0143F,Nome não encontrado
Magnésio,mg,"25,0","30,0",BRC0143F,Nome não encontrado
Fósforo,mg,214,256,BRC0143F,Nome não encontrado
Potássio,mg,342,410,BRC0143F,Nome não encontrado
Manganês,mg,,,BRC0143F,Nome não encontrado
Zinco,mg,"3,68","4,42",BRC0143F,Nome não encontrado
Cobre,mg,,,BRC0143F,Nome não encontrado
Selênio,mcg,,,BRC0143F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0143F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0143F,Nome não encontrado
Vitamina D,mcg,,,BRC0143F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0143F,Nome não encontrado
Tiamina,mg,"0,16","0,20",BRC0143F,Nome não encontrado
Riboflavina,mg,"0,34","0,41",BRC0143F,Nome não encontrado
Niacina,mg,"5,89","7,07",BRC0143F,Nome não encontrado
Vitamina B6,mg,"0,43","0,52",BRC0143F,Nome não encontrado
Vitamina B12,mcg,"3,19","3,83",BRC0143F,Nome não encontrado
Vitamina C,mg,,,BRC0143F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0143F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0143F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0143F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0143F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0143F,Nome não encontrado
Proteína animal,g,"19,4","23,3",BRC0143F,Nome não encontrado
