componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,413,412,BRC0171E,Nome não encontrado
Energia,kcal,98,97,BRC0171E,Nome não encontrado
Umidade,g,"74,8","74,8",BRC0171E,Nome não encontrado
Carboidrato total,g,"0,95","0,95",BRC0171E,Nome não encontrado
Carboidrato disponível,g,"0,95","0,95",BRC0171E,Nome não encontrado
Proteína,g,"20,1","20,1",BRC0171E,Nome não encontrado
Lipídios,g,"1,49","1,49",BRC0171E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0171E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0171E,Nome não encontrado
Cinzas,g,"2,62","2,62",BRC0171E,Nome não encontrado
Colesterol,mg,108,108,BRC0171E,Nome não encontrado
Ácidos graxos saturados,g,"0,39","0,39",BRC0171E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,26","0,26",BRC0171E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,52","0,52",BRC0171E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0171E,Nome não encontrado
Cálcio,mg,430,430,BRC0171E,Nome não encontrado
Ferro,mg,"0,60","0,60",BRC0171E,Nome não encontrado
Sódio,mg,132,132,BRC0171E,Nome não encontrado
Magnésio,mg,"39,5","39,5",BRC0171E,Nome não encontrado
Fósforo,mg,381,381,BRC0171E,Nome não encontrado
Potássio,mg,335,335,BRC0171E,Nome não encontrado
Manganês,mg,"0,09","0,09",BRC0171E,Nome não encontrado
Zinco,mg,"0,72","0,72",BRC0171E,Nome não encontrado
Cobre,mg,"0,13","0,13",BRC0171E,Nome não encontrado
Selênio,mcg,"40,9","40,9",BRC0171E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0171E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0171E,Nome não encontrado
Vitamina D,mcg,"1,43","1,43",BRC0171E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,34",BRC0171E,Nome não encontrado
Tiamina,mg,"0,09","0,09",BRC0171E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0171E,Nome não encontrado
Niacina,mg,"7,71","7,71",BRC0171E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0171E,Nome não encontrado
Vitamina B12,mcg,"2,64","2,64",BRC0171E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0171E,Nome não encontrado
Equivalente de folato,mcg,"13,3","13,3",BRC0171E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0171E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0171E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0171E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0171E,Nome não encontrado
Proteína animal,g,"20,1","20,1",BRC0171E,Nome não encontrado
