componente,unidade,Valor por 100g,Porção Média (170 g),codigo_alimento,nome_alimento
Energia,kJ,897,1525,BRC0173F,Nome não encontrado
Energia,kcal,216,366,BRC0173F,Nome não encontrado
Umidade,g,"62,2",105,BRC0173F,Nome não encontrado
Carboidrato total,g,"4,12","7,01",BRC0173F,Nome não encontrado
Carboidrato disponível,g,"4,12","7,01",BRC0173F,Nome não encontrado
Proteína,g,"15,6","26,5",BRC0173F,Nome não encontrado
Lipídios,g,"15,2","25,8",BRC0173F,Nome não encontrado
Fibra alimentar,g,,,BRC0173F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0173F,Nome não encontrado
Cinzas,g,"2,85","4,85",BRC0173F,Nome não encontrado
Colesterol,mg,"59,5",101,BRC0173F,Nome não encontrado
Ácidos graxos saturados,g,"5,80","9,86",BRC0173F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,90","10,0",BRC0173F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,25","3,83",BRC0173F,Nome não encontrado
Ácidos graxos trans,g,"0,72","1,22",BRC0173F,Nome não encontrado
Cálcio,mg,"48,2","82,0",BRC0173F,Nome não encontrado
Ferro,mg,"2,45","4,17",BRC0173F,Nome não encontrado
Sódio,mg,1060,1803,BRC0173F,Nome não encontrado
Magnésio,mg,"42,1","71,6",BRC0173F,Nome não encontrado
Fósforo,mg,232,395,BRC0173F,Nome não encontrado
Potássio,mg,521,886,BRC0173F,Nome não encontrado
Manganês,mg,"0,44","0,75",BRC0173F,Nome não encontrado
Zinco,mg,"2,44","4,15",BRC0173F,Nome não encontrado
Cobre,mg,"0,17","0,29",BRC0173F,Nome não encontrado
Selênio,mcg,,,BRC0173F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0173F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0173F,Nome não encontrado
Vitamina D,mcg,"0,10","0,17",BRC0173F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,29",BRC0173F,Nome não encontrado
Tiamina,mg,"0,10","0,17",BRC0173F,Nome não encontrado
Riboflavina,mg,"0,07","0,12",BRC0173F,Nome não encontrado
Niacina,mg,"3,13","5,32",BRC0173F,Nome não encontrado
Vitamina B6,mg,"0,02","0,03",BRC0173F,Nome não encontrado
Vitamina B12,mcg,"2,39","4,06",BRC0173F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0173F,Nome não encontrado
Equivalente de folato,mcg,"6,60","11,2",BRC0173F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0173F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0173F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0173F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0173F,Nome não encontrado
Proteína animal,g,"15,6","26,5",BRC0173F,Nome não encontrado
