componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,217,151,BRC0629B,Nome não encontrado
Energia,kcal,52,36,BRC0629B,Nome não encontrado
Umidade,g,"89,7","62,8",BRC0629B,Nome não encontrado
Carboidrato total,g,"5,02","3,51",BRC0629B,Nome não encontrado
Carboidrato disponível,g,"3,37","2,36",BRC0629B,Nome não encontrado
Proteína,g,"1,26","0,88",BRC0629B,Nome não encontrado
Lipídios,g,"3,37","2,36",BRC0629B,Nome não encontrado
Fibra alimentar,g,"1,65","1,15",BRC0629B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0629B,Nome não encontrado
Cinzas,g,"0,68","0,48",BRC0629B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0629B,Nome não encontrado
Ácidos graxos saturados,g,"0,50","0,35",BRC0629B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,41","1,69",BRC0629B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,28",BRC0629B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0629B,Nome não encontrado
Cálcio,mg,"35,9","25,1",BRC0629B,Nome não encontrado
Ferro,mg,"0,48","0,33",BRC0629B,Nome não encontrado
Sódio,mg,"54,2","38,0",BRC0629B,Nome não encontrado
Magnésio,mg,"12,0","8,39",BRC0629B,Nome não encontrado
Fósforo,mg,"37,8","26,5",BRC0629B,Nome não encontrado
Potássio,mg,233,163,BRC0629B,Nome não encontrado
Manganês,mg,"0,24","0,17",BRC0629B,Nome não encontrado
Zinco,mg,"0,22","0,15",BRC0629B,Nome não encontrado
Cobre,mg,"0,56","0,39",BRC0629B,Nome não encontrado
Selênio,mcg,"0,41","0,29",BRC0629B,Nome não encontrado
Vitamina A (RE),mcg,"80,2","56,1",BRC0629B,Nome não encontrado
Vitamina A (RAE),mcg,"40,1","28,1",BRC0629B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0629B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,47",BRC0629B,Nome não encontrado
Tiamina,mg,"0,06","0,04",BRC0629B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0629B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0629B,Nome não encontrado
Vitamina B6,mg,"0,08","0,06",BRC0629B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0629B,Nome não encontrado
Vitamina C,mg,"29,6","20,7",BRC0629B,Nome não encontrado
Equivalente de folato,mcg,"17,6","12,3",BRC0629B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0629B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0629B,Nome não encontrado
Gordura de adição,g,-,-,BRC0629B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0629B,Nome não encontrado
Proteína animal,g,-,-,BRC0629B,Nome não encontrado
