componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,939,1408,BRC0493A,Nome não encontrado
Energia,kcal,224,335,BRC0493A,Nome não encontrado
Umidade,g,"52,5","78,8",BRC0493A,Nome não encontrado
Carboidrato total,g,"24,6","36,9",BRC0493A,Nome não encontrado
Carboidrato disponível,g,"23,3","35,0",BRC0493A,Nome não encontrado
Proteína,g,"13,0","19,4",BRC0493A,Nome não encontrado
Lipídios,g,"8,48","12,7",BRC0493A,Nome não encontrado
Fibra alimentar,g,"1,29","1,94",BRC0493A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0493A,Nome não encontrado
Cinzas,g,"1,45","2,18",BRC0493A,Nome não encontrado
Colesterol,mg,"32,4","48,6",BRC0493A,Nome não encontrado
Ácidos graxos saturados,g,"2,31","3,46",BRC0493A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,54","3,81",BRC0493A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,47","3,71",BRC0493A,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,27",BRC0493A,Nome não encontrado
Cálcio,mg,"10,6","15,8",BRC0493A,Nome não encontrado
Ferro,mg,"2,54","3,81",BRC0493A,Nome não encontrado
Sódio,mg,371,557,BRC0493A,Nome não encontrado
Magnésio,mg,"18,6","28,0",BRC0493A,Nome não encontrado
Fósforo,mg,122,183,BRC0493A,Nome não encontrado
Potássio,mg,212,318,BRC0493A,Nome não encontrado
Manganês,mg,"0,20","0,30",BRC0493A,Nome não encontrado
Zinco,mg,"1,72","2,58",BRC0493A,Nome não encontrado
Cobre,mg,"0,09","0,14",BRC0493A,Nome não encontrado
Selênio,mcg,"2,98","4,47",BRC0493A,Nome não encontrado
Vitamina A (RE),mcg,"39,9","59,9",BRC0493A,Nome não encontrado
Vitamina A (RAE),mcg,"20,9","31,3",BRC0493A,Nome não encontrado
Vitamina D,mcg,"0,10","0,15",BRC0493A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,88",BRC0493A,Nome não encontrado
Tiamina,mg,"0,17","0,26",BRC0493A,Nome não encontrado
Riboflavina,mg,"0,29","0,43",BRC0493A,Nome não encontrado
Niacina,mg,"2,29","3,43",BRC0493A,Nome não encontrado
Vitamina B6,mg,"0,25","0,37",BRC0493A,Nome não encontrado
Vitamina B12,mcg,"0,79","1,19",BRC0493A,Nome não encontrado
Vitamina C,mg,"3,32","4,98",BRC0493A,Nome não encontrado
Equivalente de folato,mcg,"58,0","87,0",BRC0493A,Nome não encontrado
Sal de adição,g,,-,BRC0493A,Nome não encontrado
Açúcar de adição,g,,-,BRC0493A,Nome não encontrado
Gordura de adição,g,-,-,BRC0493A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0493A,Nome não encontrado
Proteína animal,g,-,-,BRC0493A,Nome não encontrado
