componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,627,689,BRC0763A,Nome não encontrado
Energia,kcal,149,163,BRC0763A,Nome não encontrado
Umidade,g,"62,7","69,0",BRC0763A,Nome não encontrado
Carboidrato total,g,"27,1","29,8",BRC0763A,Nome não encontrado
Carboidrato disponível,g,"23,6","26,0",BRC0763A,Nome não encontrado
Proteína,g,"6,11","6,72",BRC0763A,Nome não encontrado
Lipídios,g,"2,53","2,79",BRC0763A,Nome não encontrado
Fibra alimentar,g,"3,53","3,88",BRC0763A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0763A,Nome não encontrado
Cinzas,g,"1,46","1,61",BRC0763A,Nome não encontrado
Colesterol,mg,"1,10","1,21",BRC0763A,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,61",BRC0763A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,09","1,19",BRC0763A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,54","0,59",BRC0763A,Nome não encontrado
Ácidos graxos trans,g,"0,10","0,11",BRC0763A,Nome não encontrado
Cálcio,mg,"92,7",102,BRC0763A,Nome não encontrado
Ferro,mg,"1,69","1,86",BRC0763A,Nome não encontrado
Sódio,mg,256,282,BRC0763A,Nome não encontrado
Magnésio,mg,"35,4","39,0",BRC0763A,Nome não encontrado
Fósforo,mg,116,127,BRC0763A,Nome não encontrado
Potássio,mg,198,218,BRC0763A,Nome não encontrado
Manganês,mg,"0,85","0,93",BRC0763A,Nome não encontrado
Zinco,mg,"0,92","1,01",BRC0763A,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0763A,Nome não encontrado
Selênio,mcg,"3,05","3,36",BRC0763A,Nome não encontrado
Vitamina A (RE),mcg,155,171,BRC0763A,Nome não encontrado
Vitamina A (RAE),mcg,"77,8","85,5",BRC0763A,Nome não encontrado
Vitamina D,mcg,"0,23","0,26",BRC0763A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,34","1,47",BRC0763A,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0763A,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0763A,Nome não encontrado
Niacina,mg,"0,06","0,07",BRC0763A,Nome não encontrado
Vitamina B6,mg,"0,10","0,11",BRC0763A,Nome não encontrado
Vitamina B12,mcg,"0,03","0,04",BRC0763A,Nome não encontrado
Vitamina C,mg,"5,40","5,94",BRC0763A,Nome não encontrado
Equivalente de folato,mcg,"55,0","60,5",BRC0763A,Nome não encontrado
Sal de adição,g,,,BRC0763A,Nome não encontrado
Açúcar de adição,g,,,BRC0763A,Nome não encontrado
Gordura de adição,g,-,-,BRC0763A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0763A,Nome não encontrado
Proteína animal,g,-,-,BRC0763A,Nome não encontrado
