componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,910,409,BRC0594A,Nome não encontrado
Energia,kcal,217,97,BRC0594A,Nome não encontrado
Umidade,g,"45,4","20,4",BRC0594A,Nome não encontrado
Carboidrato total,g,"22,9","10,3",BRC0594A,Nome não encontrado
Carboidrato disponível,g,"21,7","9,76",BRC0594A,Nome não encontrado
Proteína,g,"10,3","4,64",BRC0594A,Nome não encontrado
Lipídios,g,"9,62","4,33",BRC0594A,Nome não encontrado
Fibra alimentar,g,"1,19","0,53",BRC0594A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0594A,Nome não encontrado
Cinzas,g,"2,31","1,04",BRC0594A,Nome não encontrado
Colesterol,mg,"38,4","17,3",BRC0594A,Nome não encontrado
Ácidos graxos saturados,g,"4,53","2,04",BRC0594A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,01","1,36",BRC0594A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,88","0,39",BRC0594A,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,12",BRC0594A,Nome não encontrado
Cálcio,mg,136,"61,4",BRC0594A,Nome não encontrado
Ferro,mg,"2,03","0,91",BRC0594A,Nome não encontrado
Sódio,mg,543,244,BRC0594A,Nome não encontrado
Magnésio,mg,"26,0","11,7",BRC0594A,Nome não encontrado
Fósforo,mg,175,"79,0",BRC0594A,Nome não encontrado
Potássio,mg,224,101,BRC0594A,Nome não encontrado
Manganês,mg,"0,23","0,10",BRC0594A,Nome não encontrado
Zinco,mg,"2,09","0,94",BRC0594A,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0594A,Nome não encontrado
Selênio,mcg,"5,93","2,67",BRC0594A,Nome não encontrado
Vitamina A (RE),mcg,202,"91,2",BRC0594A,Nome não encontrado
Vitamina A (RAE),mcg,"59,8","26,9",BRC0594A,Nome não encontrado
Vitamina D,mcg,"0,09","0,04",BRC0594A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,12",BRC0594A,Nome não encontrado
Tiamina,mg,"0,09","0,04",BRC0594A,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0594A,Nome não encontrado
Niacina,mg,"1,71","0,77",BRC0594A,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0594A,Nome não encontrado
Vitamina B12,mcg,"0,96","0,43",BRC0594A,Nome não encontrado
Vitamina C,mg,"2,22","1,00",BRC0594A,Nome não encontrado
Equivalente de folato,mcg,"50,8","22,9",BRC0594A,Nome não encontrado
Sal de adição,g,,,BRC0594A,Nome não encontrado
Açúcar de adição,g,,,BRC0594A,Nome não encontrado
Gordura de adição,g,-,-,BRC0594A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0594A,Nome não encontrado
Proteína animal,g,-,-,BRC0594A,Nome não encontrado
