componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,565,BRC0472E,Nome não encontrado
Energia,kcal,135,BRC0472E,Nome não encontrado
Umidade,g,"73,3",BRC0472E,Nome não encontrado
Carboidrato total,g,"9,23",BRC0472E,Nome não encontrado
Carboidrato disponível,g,"6,63",BRC0472E,Nome não encontrado
Proteína,g,"8,30",BRC0472E,Nome não encontrado
Lipídios,g,"7,80",BRC0472E,Nome não encontrado
Fibra alimentar,g,"2,61",BRC0472E,Nome não encontrado
Álcool,g,"0,00",BRC0472E,Nome não encontrado
Cinzas,g,"1,32",BRC0472E,Nome não encontrado
Colesterol,mg,"10,9",BRC0472E,Nome não encontrado
Ácidos graxos saturados,g,"1,25",BRC0472E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,79",BRC0472E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,04",BRC0472E,Nome não encontrado
Ácidos graxos trans,g,,BRC0472E,Nome não encontrado
Cálcio,mg,"19,3",BRC0472E,Nome não encontrado
Ferro,mg,"0,69",BRC0472E,Nome não encontrado
Sódio,mg,129,BRC0472E,Nome não encontrado
Magnésio,mg,"29,5",BRC0472E,Nome não encontrado
Fósforo,mg,"97,9",BRC0472E,Nome não encontrado
Potássio,mg,259,BRC0472E,Nome não encontrado
Manganês,mg,"0,25",BRC0472E,Nome não encontrado
Zinco,mg,"0,49",BRC0472E,Nome não encontrado
Cobre,mg,"0,14",BRC0472E,Nome não encontrado
Selênio,mcg,"7,96",BRC0472E,Nome não encontrado
Vitamina A (RE),mcg,"8,81",BRC0472E,Nome não encontrado
Vitamina A (RAE),mcg,"8,81",BRC0472E,Nome não encontrado
Vitamina D,mcg,"0,23",BRC0472E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,77",BRC0472E,Nome não encontrado
Tiamina,mg,"0,05",BRC0472E,Nome não encontrado
Riboflavina,mg,"0,05",BRC0472E,Nome não encontrado
Niacina,mg,"2,10",BRC0472E,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0472E,Nome não encontrado
Vitamina B12,mcg,"1,81",BRC0472E,Nome não encontrado
Vitamina C,mg,"4,18",BRC0472E,Nome não encontrado
Equivalente de folato,mcg,"31,1",BRC0472E,Nome não encontrado
Sal de adição,g,,BRC0472E,Nome não encontrado
Açúcar de adição,g,"0,13",BRC0472E,Nome não encontrado
Gordura de adição,g,-,BRC0472E,Nome não encontrado
Proteína vegetal,g,-,BRC0472E,Nome não encontrado
Proteína animal,g,-,BRC0472E,Nome não encontrado
