componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,528,105,BRC0201F,Nome não encontrado
Energia,kcal,126,25,BRC0201F,Nome não encontrado
Umidade,g,"72,5","14,5",BRC0201F,Nome não encontrado
Carboidrato total,g,"1,50","0,30",BRC0201F,Nome não encontrado
Carboidrato disponível,g,"1,50","0,30",BRC0201F,Nome não encontrado
Proteína,g,"16,5","3,30",BRC0201F,Nome não encontrado
Lipídios,g,"6,00","1,20",BRC0201F,Nome não encontrado
Fibra alimentar,g,,,BRC0201F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0201F,Nome não encontrado
Cinzas,g,"3,50","0,70",BRC0201F,Nome não encontrado
Colesterol,mg,"35,0","7,00",BRC0201F,Nome não encontrado
Ácidos graxos saturados,g,"1,73","0,35",BRC0201F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,29","0,46",BRC0201F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,88","0,18",BRC0201F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0201F,Nome não encontrado
Cálcio,mg,"13,2","2,64",BRC0201F,Nome não encontrado
Ferro,mg,"0,72","0,14",BRC0201F,Nome não encontrado
Sódio,mg,1077,215,BRC0201F,Nome não encontrado
Magnésio,mg,"18,0","3,60",BRC0201F,Nome não encontrado
Fósforo,mg,289,"57,8",BRC0201F,Nome não encontrado
Potássio,mg,310,"62,2",BRC0201F,Nome não encontrado
Manganês,mg,"0,04","0,01",BRC0201F,Nome não encontrado
Zinco,mg,"1,40","0,28",BRC0201F,Nome não encontrado
Cobre,mg,"0,04","0,01",BRC0201F,Nome não encontrado
Selênio,mcg,,,BRC0201F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0201F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0201F,Nome não encontrado
Vitamina D,mcg,"0,49","0,10",BRC0201F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,01",BRC0201F,Nome não encontrado
Tiamina,mg,"0,66","0,13",BRC0201F,Nome não encontrado
Riboflavina,mg,"0,04","0,01",BRC0201F,Nome não encontrado
Niacina,mg,"3,99","0,80",BRC0201F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0201F,Nome não encontrado
Vitamina B12,mcg,"0,35","0,07",BRC0201F,Nome não encontrado
Vitamina C,mg,"3,36","0,67",BRC0201F,Nome não encontrado
Equivalente de folato,mcg,"5,88","1,18",BRC0201F,Nome não encontrado
Sal de adição,g,,,BRC0201F,Nome não encontrado
Açúcar de adição,g,,,BRC0201F,Nome não encontrado
Gordura de adição,g,,,BRC0201F,Nome não encontrado
Proteína vegetal,g,,,BRC0201F,Nome não encontrado
Proteína animal,g,,,BRC0201F,Nome não encontrado
