componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,694,693,BRC0985F,Nome não encontrado
Energia,kcal,165,164,BRC0985F,Nome não encontrado
Umidade,g,"63,3","63,3",BRC0985F,Nome não encontrado
Carboidrato total,g,"9,04","9,04",BRC0985F,Nome não encontrado
Carboidrato disponível,g,"7,66","7,66",BRC0985F,Nome não encontrado
Proteína,g,"21,6","21,6",BRC0985F,Nome não encontrado
Lipídios,g,"5,02","5,02",BRC0985F,Nome não encontrado
Fibra alimentar,g,"1,38","1,38",BRC0985F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0985F,Nome não encontrado
Cinzas,g,"1,08","1,08",BRC0985F,Nome não encontrado
Colesterol,mg,"69,1","69,1",BRC0985F,Nome não encontrado
Ácidos graxos saturados,g,"1,84","1,84",BRC0985F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,96","1,96",BRC0985F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73","0,73",BRC0985F,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,07",BRC0985F,Nome não encontrado
Cálcio,mg,"13,5","13,5",BRC0985F,Nome não encontrado
Ferro,mg,"2,32","2,32",BRC0985F,Nome não encontrado
Sódio,mg,"36,0","36,0",BRC0985F,Nome não encontrado
Magnésio,mg,"40,0","40,0",BRC0985F,Nome não encontrado
Fósforo,mg,218,218,BRC0985F,Nome não encontrado
Potássio,mg,315,315,BRC0985F,Nome não encontrado
Manganês,mg,"0,11","0,11",BRC0985F,Nome não encontrado
Zinco,mg,"4,87","4,87",BRC0985F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0985F,Nome não encontrado
Selênio,mcg,"2,13","2,13",BRC0985F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0985F,Nome não encontrado
Vitamina A (RAE),mcg,"0,89","0,89",BRC0985F,Nome não encontrado
Vitamina D,mcg,"0,05","0,05",BRC0985F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,46",BRC0985F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0985F,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0985F,Nome não encontrado
Niacina,mg,"1,81","1,81",BRC0985F,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0985F,Nome não encontrado
Vitamina B12,mcg,"1,21","1,21",BRC0985F,Nome não encontrado
Vitamina C,mg,"0,68","0,68",BRC0985F,Nome não encontrado
Equivalente de folato,mcg,"26,8","26,8",BRC0985F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0985F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0985F,Nome não encontrado
Gordura de adição,g,-,-,BRC0985F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0985F,Nome não encontrado
Proteína animal,g,-,-,BRC0985F,Nome não encontrado
