componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,1051,840,BRC0155F,Nome não encontrado
Energia,kcal,253,202,BRC0155F,Nome não encontrado
Umidade,g,"59,6","47,7",BRC0155F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0155F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0155F,Nome não encontrado
Proteína,g,"18,5","14,8",BRC0155F,Nome não encontrado
Lipídios,g,"19,9","15,9",BRC0155F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0155F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0155F,Nome não encontrado
Cinzas,g,"2,04","1,63",BRC0155F,Nome não encontrado
Colesterol,mg,"83,0","66,4",BRC0155F,Nome não encontrado
Ácidos graxos saturados,g,"6,70","5,36",BRC0155F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,2","8,16",BRC0155F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,30","1,84",BRC0155F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0155F,Nome não encontrado
Cálcio,mg,"5,44","4,35",BRC0155F,Nome não encontrado
Ferro,mg,"1,41","1,13",BRC0155F,Nome não encontrado
Sódio,mg,615,492,BRC0155F,Nome não encontrado
Magnésio,mg,"2,07","1,66",BRC0155F,Nome não encontrado
Fósforo,mg,"30,8","24,6",BRC0155F,Nome não encontrado
Potássio,mg,228,182,BRC0155F,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0155F,Nome não encontrado
Zinco,mg,"0,57","0,46",BRC0155F,Nome não encontrado
Cobre,mg,"0,23","0,18",BRC0155F,Nome não encontrado
Selênio,mcg,,,BRC0155F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0155F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0155F,Nome não encontrado
Vitamina D,mcg,,,BRC0155F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0155F,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0155F,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0155F,Nome não encontrado
Niacina,mg,traços,traços,BRC0155F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0155F,Nome não encontrado
Vitamina B12,mcg,"0,03","0,02",BRC0155F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0155F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0155F,Nome não encontrado
Sal de adição,g,,,BRC0155F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0155F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0155F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0155F,Nome não encontrado
Proteína animal,g,"18,5","14,8",BRC0155F,Nome não encontrado
