componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,406,405,BRC0133G,Nome não encontrado
Energia,kcal,97,96,BRC0133G,Nome não encontrado
Umidade,g,"81,3","81,3",BRC0133G,Nome não encontrado
Carboidrato total,g,"3,98","3,98",BRC0133G,Nome não encontrado
Carboidrato disponível,g,"3,98","3,98",BRC0133G,Nome não encontrado
Proteína,g,"9,00","9,00",BRC0133G,Nome não encontrado
Lipídios,g,"5,00","5,00",BRC0133G,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0133G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0133G,Nome não encontrado
Cinzas,g,"0,72","0,72",BRC0133G,Nome não encontrado
Colesterol,mg,"13,0","13,0",BRC0133G,Nome não encontrado
Ácidos graxos saturados,g,"2,40","2,40",BRC0133G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,14","2,14",BRC0133G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,47",BRC0133G,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0133G,Nome não encontrado
Cálcio,mg,"100,0","100,0",BRC0133G,Nome não encontrado
Ferro,mg,"0,00","0,00",BRC0133G,Nome não encontrado
Sódio,mg,"35,0","35,0",BRC0133G,Nome não encontrado
Magnésio,mg,"11,0","11,0",BRC0133G,Nome não encontrado
Fósforo,mg,135,135,BRC0133G,Nome não encontrado
Potássio,mg,141,141,BRC0133G,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0133G,Nome não encontrado
Zinco,mg,"0,52","0,52",BRC0133G,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0133G,Nome não encontrado
Selênio,mcg,"9,70","9,70",BRC0133G,Nome não encontrado
Vitamina A (RE),mcg,"2,00","2,00",BRC0133G,Nome não encontrado
Vitamina A (RAE),mcg,"2,00","2,00",BRC0133G,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0133G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,01",BRC0133G,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0133G,Nome não encontrado
Riboflavina,mg,"0,28","0,28",BRC0133G,Nome não encontrado
Niacina,mg,"0,21","0,21",BRC0133G,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0133G,Nome não encontrado
Vitamina B12,mcg,"0,75","0,75",BRC0133G,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0133G,Nome não encontrado
Equivalente de folato,mcg,"5,00","5,00",BRC0133G,Nome não encontrado
Sal de adição,g,,,BRC0133G,Nome não encontrado
Açúcar de adição,g,,,BRC0133G,Nome não encontrado
Gordura de adição,g,,,BRC0133G,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0133G,Nome não encontrado
Proteína animal,g,"9,00","9,00",BRC0133G,Nome não encontrado
