componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,465,464,BRC0212E,Nome não encontrado
Energia,kcal,110,110,BRC0212E,Nome não encontrado
Umidade,g,"74,4","74,4",BRC0212E,Nome não encontrado
Carboidrato total,g,"0,81","0,81",BRC0212E,Nome não encontrado
Carboidrato disponível,g,"0,30","0,30",BRC0212E,Nome não encontrado
Proteína,g,"18,9","18,9",BRC0212E,Nome não encontrado
Lipídios,g,"3,61","3,61",BRC0212E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0212E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0212E,Nome não encontrado
Cinzas,g,"2,28","2,28",BRC0212E,Nome não encontrado
Colesterol,mg,"58,3","58,3",BRC0212E,Nome não encontrado
Ácidos graxos saturados,g,"1,80","1,80",BRC0212E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,72","0,72",BRC0212E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,82",BRC0212E,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0212E,Nome não encontrado
Cálcio,mg,163,163,BRC0212E,Nome não encontrado
Ferro,mg,"1,38","1,38",BRC0212E,Nome não encontrado
Sódio,mg,157,157,BRC0212E,Nome não encontrado
Magnésio,mg,"30,7","30,7",BRC0212E,Nome não encontrado
Fósforo,mg,290,290,BRC0212E,Nome não encontrado
Potássio,mg,362,362,BRC0212E,Nome não encontrado
Manganês,mg,"0,11","0,11",BRC0212E,Nome não encontrado
Zinco,mg,"1,73","1,73",BRC0212E,Nome não encontrado
Cobre,mg,"0,15","0,15",BRC0212E,Nome não encontrado
Selênio,mcg,"46,1","46,1",BRC0212E,Nome não encontrado
Vitamina A (RE),mcg,"27,3","27,3",BRC0212E,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","13,7",BRC0212E,Nome não encontrado
Vitamina D,mcg,"0,96","0,96",BRC0212E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,69",BRC0212E,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0212E,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0212E,Nome não encontrado
Niacina,mg,"7,05","7,05",BRC0212E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0212E,Nome não encontrado
Vitamina B12,mcg,"4,49","4,49",BRC0212E,Nome não encontrado
Vitamina C,mg,"4,07","4,07",BRC0212E,Nome não encontrado
Equivalente de folato,mcg,"8,05","8,05",BRC0212E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0212E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0212E,Nome não encontrado
Gordura de adição,g,-,-,BRC0212E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0212E,Nome não encontrado
Proteína animal,g,-,-,BRC0212E,Nome não encontrado
