componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,1605,80,BRC0060N,Nome não encontrado
Energia,kcal,378,18,BRC0060N,Nome não encontrado
Umidade,g,"3,50","0,18",BRC0060N,Nome não encontrado
Carboidrato total,g,"94,8","4,74",BRC0060N,Nome não encontrado
Carboidrato disponível,g,"92,4","4,62",BRC0060N,Nome não encontrado
Proteína,g,"0,00","0,00",BRC0060N,Nome não encontrado
Lipídios,g,"0,40","0,02",BRC0060N,Nome não encontrado
Fibra alimentar,g,"2,40","0,12",BRC0060N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0060N,Nome não encontrado
Cinzas,g,"1,30","0,07",BRC0060N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,00",BRC0060N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,09","0,00",BRC0060N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,01",BRC0060N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0060N,Nome não encontrado
Cálcio,mg,"20,0","1,00",BRC0060N,Nome não encontrado
Ferro,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Sódio,mg,"7,00","0,35",BRC0060N,Nome não encontrado
Magnésio,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Fósforo,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Potássio,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Manganês,mg,,,BRC0060N,Nome não encontrado
Zinco,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Selênio,mcg,"0,50","0,03",BRC0060N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0060N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0060N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0060N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0060N,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0060N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0060N,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0060N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0060N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0060N,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0060N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0060N,Nome não encontrado
Proteína animal,g,-,-,BRC0060N,Nome não encontrado
