componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,2060,823,BRC0484F,Nome não encontrado
Energia,kcal,498,199,BRC0484F,Nome não encontrado
Umidade,g,"28,6","11,4",BRC0484F,Nome não encontrado
Carboidrato total,g,"1,18","0,47",BRC0484F,Nome não encontrado
Carboidrato disponível,g,"1,18","0,47",BRC0484F,Nome não encontrado
Proteína,g,"19,3","7,70",BRC0484F,Nome não encontrado
Lipídios,g,"46,3","18,5",BRC0484F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0484F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0484F,Nome não encontrado
Cinzas,g,"4,74","1,90",BRC0484F,Nome não encontrado
Colesterol,mg,"97,0","38,8",BRC0484F,Nome não encontrado
Ácidos graxos saturados,g,"17,7","7,08",BRC0484F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"20,8","8,31",BRC0484F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,46","1,78",BRC0484F,Nome não encontrado
Ácidos graxos trans,g,"1,53","0,61",BRC0484F,Nome não encontrado
Cálcio,mg,"19,0","7,60",BRC0484F,Nome não encontrado
Ferro,mg,"1,33","0,53",BRC0484F,Nome não encontrado
Sódio,mg,1582,632,BRC0484F,Nome não encontrado
Magnésio,mg,"18,0","7,20",BRC0484F,Nome não encontrado
Fósforo,mg,158,"63,2",BRC0484F,Nome não encontrado
Potássio,mg,274,109,BRC0484F,Nome não encontrado
Manganês,mg,"1,07","0,43",BRC0484F,Nome não encontrado
Zinco,mg,"2,44","0,98",BRC0484F,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0484F,Nome não encontrado
Selênio,mcg,"29,0","11,6",BRC0484F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0484F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0484F,Nome não encontrado
Vitamina D,mcg,"1,30","0,52",BRC0484F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,03","0,41",BRC0484F,Nome não encontrado
Tiamina,mg,"0,27","0,11",BRC0484F,Nome não encontrado
Riboflavina,mg,"0,26","0,10",BRC0484F,Nome não encontrado
Niacina,mg,"4,99","1,99",BRC0484F,Nome não encontrado
Vitamina B6,mg,"0,36","0,14",BRC0484F,Nome não encontrado
Vitamina B12,mcg,"1,30","0,52",BRC0484F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0484F,Nome não encontrado
Equivalente de folato,mcg,"5,00","2,00",BRC0484F,Nome não encontrado
Sal de adição,g,,,BRC0484F,Nome não encontrado
Açúcar de adição,g,,,BRC0484F,Nome não encontrado
Gordura de adição,g,,,BRC0484F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0484F,Nome não encontrado
Proteína animal,g,"19,3","7,70",BRC0484F,Nome não encontrado
