componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,757,832,BRC0943F,Nome não encontrado
Energia,kcal,181,199,BRC0943F,Nome não encontrado
Umidade,g,"65,0","71,5",BRC0943F,Nome não encontrado
Carboidrato total,g,"12,7","14,0",BRC0943F,Nome não encontrado
Carboidrato disponível,g,"11,8","13,0",BRC0943F,Nome não encontrado
Proteína,g,"12,4","13,7",BRC0943F,Nome não encontrado
Lipídios,g,"9,13","10,0",BRC0943F,Nome não encontrado
Fibra alimentar,g,"0,93","1,02",BRC0943F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0943F,Nome não encontrado
Cinzas,g,"0,66","0,73",BRC0943F,Nome não encontrado
Colesterol,mg,"54,8","60,3",BRC0943F,Nome não encontrado
Ácidos graxos saturados,g,"2,42","2,66",BRC0943F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,06","4,47",BRC0943F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,91","2,10",BRC0943F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0943F,Nome não encontrado
Cálcio,mg,"19,1","21,0",BRC0943F,Nome não encontrado
Ferro,mg,"0,95","1,05",BRC0943F,Nome não encontrado
Sódio,mg,"40,9","45,0",BRC0943F,Nome não encontrado
Magnésio,mg,"21,4","23,5",BRC0943F,Nome não encontrado
Fósforo,mg,"95,4",104,BRC0943F,Nome não encontrado
Potássio,mg,174,191,BRC0943F,Nome não encontrado
Manganês,mg,"0,08","0,09",BRC0943F,Nome não encontrado
Zinco,mg,"0,95","1,05",BRC0943F,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0943F,Nome não encontrado
Selênio,mcg,"0,23","0,26",BRC0943F,Nome não encontrado
Vitamina A (RE),mcg,"15,1","16,6",BRC0943F,Nome não encontrado
Vitamina A (RAE),mcg,"12,9","14,1",BRC0943F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0943F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,47",BRC0943F,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0943F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0943F,Nome não encontrado
Niacina,mg,"3,20","3,52",BRC0943F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0943F,Nome não encontrado
Vitamina B12,mcg,"0,15","0,16",BRC0943F,Nome não encontrado
Vitamina C,mg,"7,00","7,70",BRC0943F,Nome não encontrado
Equivalente de folato,mcg,"8,63","9,49",BRC0943F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0943F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0943F,Nome não encontrado
Gordura de adição,g,-,-,BRC0943F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0943F,Nome não encontrado
Proteína animal,g,-,-,BRC0943F,Nome não encontrado
