componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,451,451,BRC0474E,Nome não encontrado
Energia,kcal,107,107,BRC0474E,Nome não encontrado
Umidade,g,"75,6","75,6",BRC0474E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0474E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0474E,Nome não encontrado
Proteína,g,"20,6","20,6",BRC0474E,Nome não encontrado
Lipídios,g,"2,74","2,74",BRC0474E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0474E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0474E,Nome não encontrado
Cinzas,g,"1,10","1,10",BRC0474E,Nome não encontrado
Colesterol,mg,"34,7","34,7",BRC0474E,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,40",BRC0474E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,04",BRC0474E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65","0,65",BRC0474E,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0474E,Nome não encontrado
Cálcio,mg,"13,1","13,1",BRC0474E,Nome não encontrado
Ferro,mg,"0,10","0,10",BRC0474E,Nome não encontrado
Sódio,mg,"75,4","75,4",BRC0474E,Nome não encontrado
Magnésio,mg,"28,1","28,1",BRC0474E,Nome não encontrado
Fósforo,mg,188,188,BRC0474E,Nome não encontrado
Potássio,mg,312,312,BRC0474E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0474E,Nome não encontrado
Zinco,mg,"0,63","0,63",BRC0474E,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0474E,Nome não encontrado
Selênio,mcg,,,BRC0474E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0474E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0474E,Nome não encontrado
Vitamina D,mcg,,,BRC0474E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0474E,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0474E,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0474E,Nome não encontrado
Niacina,mg,"2,72","2,72",BRC0474E,Nome não encontrado
Vitamina B6,mg,"0,15","0,15",BRC0474E,Nome não encontrado
Vitamina B12,mcg,"1,44","1,44",BRC0474E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0474E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0474E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0474E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0474E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0474E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0474E,Nome não encontrado
Proteína animal,g,"20,6","20,6",BRC0474E,Nome não encontrado
