componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,878,439,BRC0141K,Nome não encontrado
Energia,kcal,210,104,BRC0141K,Nome não encontrado
Umidade,g,"58,9","29,5",BRC0141K,Nome não encontrado
Carboidrato total,g,"26,6","13,3",BRC0141K,Nome não encontrado
Carboidrato disponível,g,"25,7","12,8",BRC0141K,Nome não encontrado
Proteína,g,"3,50","1,75",BRC0141K,Nome não encontrado
Lipídios,g,"10,1","5,07",BRC0141K,Nome não encontrado
Fibra alimentar,g,"0,93","0,47",BRC0141K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0141K,Nome não encontrado
Cinzas,g,"0,87","0,43",BRC0141K,Nome não encontrado
Colesterol,mg,"35,7","17,8",BRC0141K,Nome não encontrado
Ácidos graxos saturados,g,"6,26","3,13",BRC0141K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,09","1,55",BRC0141K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,22",BRC0141K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0141K,Nome não encontrado
Cálcio,mg,120,"60,0",BRC0141K,Nome não encontrado
Ferro,mg,"0,21","0,11",BRC0141K,Nome não encontrado
Sódio,mg,"60,0","30,0",BRC0141K,Nome não encontrado
Magnésio,mg,"14,0","7,00",BRC0141K,Nome não encontrado
Fósforo,mg,"100,0","50,0",BRC0141K,Nome não encontrado
Potássio,mg,188,"94,0",BRC0141K,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0141K,Nome não encontrado
Zinco,mg,"0,34","0,17",BRC0141K,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0141K,Nome não encontrado
Selênio,mcg,"1,90","0,95",BRC0141K,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0141K,Nome não encontrado
Vitamina A (RAE),mcg,110,"55,3",BRC0141K,Nome não encontrado
Vitamina D,mcg,"0,20","0,10",BRC0141K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,15",BRC0141K,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0141K,Nome não encontrado
Riboflavina,mg,"0,26","0,13",BRC0141K,Nome não encontrado
Niacina,mg,"0,17","0,09",BRC0141K,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0141K,Nome não encontrado
Vitamina B12,mcg,"0,30","0,15",BRC0141K,Nome não encontrado
Vitamina C,mg,"7,70","3,85",BRC0141K,Nome não encontrado
Equivalente de folato,mcg,"12,0","6,00",BRC0141K,Nome não encontrado
Sal de adição,g,,traços,BRC0141K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0141K,Nome não encontrado
Gordura de adição,g,,traços,BRC0141K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0141K,Nome não encontrado
Proteína animal,g,,traços,BRC0141K,Nome não encontrado
