componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,396,BRC1160A,Nome não encontrado
Energia,kcal,94,BRC1160A,Nome não encontrado
Umidade,g,"75,6",BRC1160A,Nome não encontrado
Carboidrato total,g,"20,0",BRC1160A,Nome não encontrado
Carboidrato disponível,g,"17,3",BRC1160A,Nome não encontrado
Proteína,g,"3,38",BRC1160A,Nome não encontrado
Lipídios,g,"0,62",BRC1160A,Nome não encontrado
Fibra alimentar,g,"2,70",BRC1160A,Nome não encontrado
Álcool,g,"0,00",BRC1160A,Nome não encontrado
Cinzas,g,"0,43",BRC1160A,Nome não encontrado
Colesterol,mg,"0,00",BRC1160A,Nome não encontrado
Ácidos graxos saturados,g,"0,13",BRC1160A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,19",BRC1160A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19",BRC1160A,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1160A,Nome não encontrado
Cálcio,mg,"7,00",BRC1160A,Nome não encontrado
Ferro,mg,"0,80",BRC1160A,Nome não encontrado
Sódio,mg,"4,00",BRC1160A,Nome não encontrado
Magnésio,mg,"51,0",BRC1160A,Nome não encontrado
Fósforo,mg,"70,0",BRC1160A,Nome não encontrado
Potássio,mg,"88,0",BRC1160A,Nome não encontrado
Manganês,mg,"0,40",BRC1160A,Nome não encontrado
Zinco,mg,"0,61",BRC1160A,Nome não encontrado
Cobre,mg,"0,15",BRC1160A,Nome não encontrado
Selênio,mcg,"2,20",BRC1160A,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC1160A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00",BRC1160A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1160A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09",BRC1160A,Nome não encontrado
Tiamina,mg,"0,04",BRC1160A,Nome não encontrado
Riboflavina,mg,"0,04",BRC1160A,Nome não encontrado
Niacina,mg,"0,94",BRC1160A,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1160A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1160A,Nome não encontrado
Vitamina C,mg,"0,00",BRC1160A,Nome não encontrado
Equivalente de folato,mcg,"14,0",BRC1160A,Nome não encontrado
Sal de adição,g,"0,00",BRC1160A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1160A,Nome não encontrado
Gordura de adição,g,-,BRC1160A,Nome não encontrado
Proteína vegetal,g,-,BRC1160A,Nome não encontrado
Proteína animal,g,-,BRC1160A,Nome não encontrado
